Año;Taxonómico;AL3;Zona;Peso vivo (kg);cód. CEIUAPA;Nombre_grupo CEIUAPA;CEIUAPA: Clasificación Estadística Internacional Uniforme de Animales y Plantas Acuáticas
2017;1702700403;TAL;27;77;37;Peces pelágicos diversos;
2017;1702700403;TAL;34;47;37;Peces pelágicos diversos;
2017;1702807101;DOL;21;475;37;Peces pelágicos diversos;
2017;1702807101;DOL;27;63;37;Peces pelágicos diversos;
2017;1702807101;DOL;31;254;37;Peces pelágicos diversos;
2017;1702807101;DOL;34;12.678;37;Peces pelágicos diversos;
2017;1702807101;DOL;37;122.183;37;Peces pelágicos diversos;
2017;1702807101;DOL;41;40.190;37;Peces pelágicos diversos;
2017;1702807101;DOL;47;12.269;37;Peces pelágicos diversos;
2017;1702807101;DOL;51;60.963;37;Peces pelágicos diversos;
2017;1702807101;DOL;57;1.847;37;Peces pelágicos diversos;
2017;1702807101;DOL;77;27;37;Peces pelágicos diversos;
2017;1702807101;DOL;81;3.361;37;Peces pelágicos diversos;
2017;1702807101;DOL;87;47.910;37;Peces pelágicos diversos;
2017;1702807102;CFW;34;526;37;Peces pelágicos diversos;
2017;1702807102;CFW;37;2.719;37;Peces pelágicos diversos;
2017;1702807102;CFW;51;356;37;Peces pelágicos diversos;
2017;1703047001;EYO;34;41.909;34;Peces demersales diversos;
2017;1703202736;LJE;34;4.982;33;Peces costeros diversos;
2017;1703202748;LVN;34;21;33;Peces costeros diversos;
2017;17032027XX;SNA;34;45.101;33;Peces costeros diversos;
2017;1703619705;GRA;34;8.629;33;Peces costeros diversos;
2017;1703619705;GRA;37;139;33;Peces costeros diversos;
2017;1703620704;GBL;34;3.291;33;Peces costeros diversos;
2017;1703620705;GBR;27;135.482;33;Peces costeros diversos;
2017;1703620705;GBR;34;25.961;33;Peces costeros diversos;
2017;1703620705;GBR;37;3.428;33;Peces costeros diversos;
2017;1703620918;BGR;34;15.013;33;Peces costeros diversos;
2017;1703620918;BGR;37;3.630;33;Peces costeros diversos;
2017;1703620919;BUR;34;40.005;33;Peces costeros diversos;
2017;1703620920;PKE;34;1.320;33;Peces costeros diversos;
2017;1703620925;BGZ;34;728;33;Peces costeros diversos;
2017;1703626303;GRB;34;3.448;33;Peces costeros diversos;
2017;17036XXXXX;GRX;27;64.043;33;Peces costeros diversos;
2017;17036XXXXX;GRX;34;5.216;33;Peces costeros diversos;
2017;17036XXXXX;GRX;37;2.423;33;Peces costeros diversos;
2017;1703700921;CBM;27;1.582;33;Peces costeros diversos;
2017;1703700921;CBM;37;75.042;33;Peces costeros diversos;
2017;17037009XX;DRU;37;376;33;Peces costeros diversos;
2017;1703707001;COB;27;16.143;33;Peces costeros diversos;
2017;1703707001;COB;34;91.364;33;Peces costeros diversos;
2017;1703707001;COB;37;14.976;33;Peces costeros diversos;
2017;1703707009;UCA;27;29.245;33;Peces costeros diversos;
2017;1703707009;UCA;34;2.742;33;Peces costeros diversos;
2017;1703707009;UCA;47;680;33;Peces costeros diversos;
2017;1703707010;UMO;34;640;33;Peces costeros diversos;
2017;1703707010;UMO;37;2.278;33;Peces costeros diversos;
2017;17037070XX;UBS;27;50;33;Peces costeros diversos;
2017;17037070XX;UBS;34;3;33;Peces costeros diversos;
2017;1703710601;MGR;27;254.076;33;Peces costeros diversos;
2017;1703710601;MGR;34;195;33;Peces costeros diversos;
2017;1703710601;MGR;37;98.445;33;Peces costeros diversos;
2017;1703710606;KOB;47;239.460;33;Peces costeros diversos;
2017;1703745701;CKL;34;42.786;33;Peces costeros diversos;
2017;17037XXXXX;CDX;27;21.680;33;Peces costeros diversos;
2017;17037XXXXX;CDX;34;62.817;33;Peces costeros diversos;
2017;17037XXXXX;CDX;37;5.900;33;Peces costeros diversos;
2017;1703817204;LTN;34;12;33;Peces costeros diversos;
2017;1703900801;SBR;27;158.911;33;Peces costeros diversos;
2017;1703900801;SBR;34;14.121;33;Peces costeros diversos;
2017;1703900801;SBR;37;129.235;33;Peces costeros diversos;
2017;1703900802;PAC;27;266.555;33;Peces costeros diversos;
2017;1703900802;PAC;34;196.786;33;Peces costeros diversos;
2017;1703900802;PAC;37;838.730;33;Peces costeros diversos;
2017;1703900803;SBA;27;229.345;33;Peces costeros diversos;
2017;1703900803;SBA;34;18.820;33;Peces costeros diversos;
2017;1703900803;SBA;37;383.201;33;Peces costeros diversos;
2017;1703900807;PAR;34;160.694;33;Peces costeros diversos;
2017;17039008XX;PAX;27;16.138;33;Peces costeros diversos;
2017;17039008XX;PAX;34;51.333;33;Peces costeros diversos;
2017;17039008XX;PAX;37;13.101;33;Peces costeros diversos;
2017;1703903302;ANN;27;29.021;33;Peces costeros diversos;
2017;1703903302;ANN;34;50;33;Peces costeros diversos;
2017;1703903302;ANN;37;80.878;33;Peces costeros diversos;
2017;1703903303;SWA;27;802.853;33;Peces costeros diversos;
2017;1703903303;SWA;34;24.837;33;Peces costeros diversos;
2017;1703903303;SWA;37;138.447;33;Peces costeros diversos;
2017;1703903305;CTB;27;66.315;33;Peces costeros diversos;
2017;1703903305;CTB;34;21.737;33;Peces costeros diversos;
2017;1703903305;CTB;37;69.205;33;Peces costeros diversos;
2017;1703903306;SBZ;27;31.619;33;Peces costeros diversos;
2017;1703903306;SBZ;34;5.212;33;Peces costeros diversos;
2017;1703903306;SBZ;37;4.616;33;Peces costeros diversos;
2017;1703903307;SHR;34;2.181;33;Peces costeros diversos;
2017;1703903307;SHR;37;6.107;33;Peces costeros diversos;
2017;17039033XX;SRG;27;35.375;33;Peces costeros diversos;
2017;17039033XX;SRG;34;2;33;Peces costeros diversos;
2017;17039033XX;SRG;37;20.113;33;Peces costeros diversos;
2017;1703906001;DEP;27;36.494;33;Peces costeros diversos;
2017;1703906001;DEP;34;136.755;33;Peces costeros diversos;
2017;1703906001;DEP;37;594;33;Peces costeros diversos;
2017;1703906002;DEL;27;2.544;33;Peces costeros diversos;
2017;1703906002;DEL;34;61.562;33;Peces costeros diversos;
2017;1703906002;DEL;37;733;33;Peces costeros diversos;
2017;1703906002;DEL;47;412.340;33;Peces costeros diversos;
2017;1703906004;DEN;34;21.574;33;Peces costeros diversos;
2017;1703906006;DEC;27;17.588;33;Peces costeros diversos;
2017;1703906006;DEC;34;177.619;33;Peces costeros diversos;
2017;1703906006;DEC;37;86.494;33;Peces costeros diversos;
2017;1703906010;DEA;34;2.275;33;Peces costeros diversos;
2017;1703906012;DEM;27;147;33;Peces costeros diversos;
2017;1703906012;DEM;34;4.305;33;Peces costeros diversos;
2017;1703906012;DEM;37;93;33;Peces costeros diversos;
2017;17039060XX;DEX;27;26.709;33;Peces costeros diversos;
2017;17039060XX;DEX;34;39.848;33;Peces costeros diversos;
2017;17039060XX;DEX;37;6.916;33;Peces costeros diversos;
2017;17039060XX;DEX;47;901.118;33;Peces costeros diversos;
2017;1703906302;BRB;27;617.309;33;Peces costeros diversos;
2017;1703906302;BRB;34;29.299;33;Peces costeros diversos;
2017;1703906302;BRB;37;34.089;33;Peces costeros diversos;
2017;1703907601;SBS;27;144.567;33;Peces costeros diversos;
2017;1703907601;SBS;34;3.851;33;Peces costeros diversos;
2017;1703907601;SBS;37;53.980;33;Peces costeros diversos;
2017;1703919101;BSC;27;1.985;33;Peces costeros diversos;
2017;1703919101;BSC;34;4.671;33;Peces costeros diversos;
2017;1703919101;BSC;37;5;33;Peces costeros diversos;
2017;1703919103;RPG;27;80.168;33;Peces costeros diversos;
2017;1703919103;RPG;34;168.557;33;Peces costeros diversos;
2017;1703919103;RPG;37;78.314;33;Peces costeros diversos;
2017;1703919109;REA;34;15.744;33;Peces costeros diversos;
2017;1703919109;REA;37;1.860;33;Peces costeros diversos;
2017;17039191XX;SBP;27;28.908;33;Peces costeros diversos;
2017;17039191XX;SBP;37;33.426;33;Peces costeros diversos;
2017;1703923508;SBG;27;109.376;33;Peces costeros diversos;
2017;1703923508;SBG;34;18.183;33;Peces costeros diversos;
2017;1703923508;SBG;37;1.099.814;33;Peces costeros diversos;
2017;1703926101;BOG;27;7.471.070;33;Peces costeros diversos;
2017;1703926101;BOG;34;14.302;33;Peces costeros diversos;
2017;1703926101;BOG;37;249.260;33;Peces costeros diversos;
2017;1703927702;SSB;27;41.362;33;Peces costeros diversos;
2017;1703927702;SSB;34;3.227;33;Peces costeros diversos;
2017;1703927702;SSB;37;84.496;33;Peces costeros diversos;
2017;17039277XX;STW;27;185;33;Peces costeros diversos;
2017;17039277XX;STW;37;10;33;Peces costeros diversos;
2017;1703928501;HOT;34;67;33;Peces costeros diversos;
2017;1703929301;SLM;27;509.501;33;Peces costeros diversos;
2017;1703929301;SLM;34;34.977;33;Peces costeros diversos;
2017;1703929301;SLM;37;149.304;33;Peces costeros diversos;
2017;17039XXXXX;SBX;27;29.887;33;Peces costeros diversos;
2017;17039XXXXX;SBX;34;963;33;Peces costeros diversos;
2017;17039XXXXX;SBX;37;10.894;33;Peces costeros diversos;
2017;1704007501;BPI;27;2.025;33;Peces costeros diversos;
2017;1704007501;BPI;37;15.560;33;Peces costeros diversos;
2017;1704007502;SPC;37;180.772;33;Peces costeros diversos;
2017;1704007504;QZU;34;16.760;33;Peces costeros diversos;
2017;17040075XX;PIC;27;2.254;33;Peces costeros diversos;
2017;17040075XX;PIC;37;54.510;33;Peces costeros diversos;
2017;1704051501;EHI;34;8;33;Peces costeros diversos;
2017;1704051501;EHI;37;4.160;33;Peces costeros diversos;
2017;1704100701;MUR;27;151.861;33;Peces costeros diversos;
2017;1704100701;MUR;37;317.584;33;Peces costeros diversos;
2017;1704100702;MUT;27;61.896;33;Peces costeros diversos;
2017;1704100702;MUT;37;1.395.132;33;Peces costeros diversos;
2017;17041007XX;MUX;27;215.053;33;Peces costeros diversos;
2017;17041007XX;MUX;34;412.774;33;Peces costeros diversos;
2017;17041007XX;MUX;37;607.133;33;Peces costeros diversos;
2017;1704149903;GOA;37;2.279;33;Peces costeros diversos;
2017;17041XXXXX;MUM;27;2.691;33;Peces costeros diversos;
2017;17041XXXXX;MUM;37;19.510;33;Peces costeros diversos;
2017;1704614110;MFF;34;12.912;33;Peces costeros diversos;
2017;1704703506;KYS;34;808;33;Peces costeros diversos;
2017;17047XXXXX;KYX;37;383;33;Peces costeros diversos;
2017;1705013202;SIC;34;548;33;Peces costeros diversos;
2017;1706008301;CBC;27;47.909;34;Peces demersales diversos;
2017;1706008301;CBC;34;4;34;Peces demersales diversos;
2017;1706008301;CBC;37;42.919;34;Peces demersales diversos;
2017;1706205703;AUU;34;192;33;Peces costeros diversos;
2017;1706300101;AKL;34;1;33;Peces costeros diversos;
2017;1706300501;USB;27;266.597;33;Peces costeros diversos;
2017;1706300501;USB;34;10;33;Peces costeros diversos;
2017;1706300501;USB;37;38;33;Peces costeros diversos;
2017;1706300505;USI;27;12.778;33;Peces costeros diversos;
2017;1706300507;WRV;37;1.255;33;Peces costeros diversos;
2017;1706302101;LFA;37;22;33;Peces costeros diversos;
2017;1706306502;JCN;27;30;33;Peces costeros diversos;
2017;1706306601;COU;27;7.467;33;Peces costeros diversos;
2017;1706306601;COU;37;321;33;Peces costeros diversos;
2017;1706307901;XYN;34;5;33;Peces costeros diversos;
2017;1706307901;XYN;37;1.047;33;Peces costeros diversos;
2017;1706324401;TMP;34;12;33;Peces costeros diversos;
2017;1706338701;YFC;27;545;33;Peces costeros diversos;
2017;17063387XX;YFX;27;1.732;33;Peces costeros diversos;
2017;17063XXXXX;WRA;27;43.917;33;Peces costeros diversos;
2017;17063XXXXX;WRA;34;13;33;Peces costeros diversos;
2017;17063XXXXX;WRA;37;4.906;33;Peces costeros diversos;
2017;1706505506;PRR;34;216.574;33;Peces costeros diversos;
2017;1706505506;PRR;37;63;33;Peces costeros diversos;
2017;1707700302;GAL;34;158.152;33;Peces costeros diversos;
2017;17077XXXXX;THF;34;2.005;33;Peces costeros diversos;
2017;1709100301;BVG;41;53;33;Peces costeros diversos;
2017;1709201501;TOA;58;70.082;34;Peces demersales diversos;
2017;1709201501;TOA;88;94.546;34;Peces demersales diversos;
2017;1709201502;TOP;41;476.811;34;Peces demersales diversos;
2017;1709201502;TOP;58;1.515;34;Peces demersales diversos;
2017;1709244002;PAT;41;19.961.763;34;Peces demersales diversos;
2017;17092XXXXX;NOX;41;8.849.258;33;Peces costeros diversos;
2017;1709637301;EPI;27;1.009;34;Peces demersales diversos;
2017;1709637301;EPI;34;2.790;34;Peces demersales diversos;
2017;1709637301;EPI;37;2.697;34;Peces demersales diversos;
2017;17096373XX;CDL;37;28;34;Peces demersales diversos;
2017;170XXXXXXX;PRC;27;28.254;33;Peces costeros diversos;
2017;170XXXXXXX;PRC;34;9.895;33;Peces costeros diversos;
2017;170XXXXXXX;PRC;37;48.959;33;Peces costeros diversos;
2017;170XXXXXXX;PRC;41;4.092;33;Peces costeros diversos;
2017;170XXXXXXX;PRC;47;100;33;Peces costeros diversos;
2017;170XXXXXXX;PRC;51;140.386;33;Peces costeros diversos;
2017;170XXXXXXX;PRC;88;25;33;Peces costeros diversos;
2017;1710200101;CAA;27;6.148;34;Peces demersales diversos;
2017;1710200102;CAB;27;70;34;Peces demersales diversos;
2017;17102001XX;CAT;21;8.782;34;Peces demersales diversos;
2017;17102001XX;CAT;27;17.375;34;Peces demersales diversos;
2017;1711506101;MTC;27;102;34;Peces demersales diversos;
2017;1711506101;MTC;37;6;34;Peces demersales diversos;
2017;1720400205;ABZ;37;125;33;Peces costeros diversos;
2017;17204002XX;SAN;27;80.940;33;Peces costeros diversos;
2017;17204002XX;SAN;34;7;33;Peces costeros diversos;
2017;17204002XX;SAN;37;76.499;33;Peces costeros diversos;
2017;1720400502;ZGC;37;86;33;Peces costeros diversos;
2017;1721201002;WEG;27;48.739;33;Peces costeros diversos;
2017;1721201002;WEG;34;677;33;Peces costeros diversos;
2017;1721201002;WEG;37;1.202.028;33;Peces costeros diversos;
2017;1721201004;TZA;37;7.958;33;Peces costeros diversos;
2017;17212010XX;WEX;27;40.846;33;Peces costeros diversos;
2017;17212010XX;WEX;34;70;33;Peces costeros diversos;
2017;17212010XX;WEX;37;46.295;33;Peces costeros diversos;
2017;17212XXXXX;TRA;27;65.449;33;Peces costeros diversos;
2017;17212XXXXX;TRA;34;3;33;Peces costeros diversos;
2017;17212XXXXX;TRA;37;2.887;33;Peces costeros diversos;
2017;1721335202;UUC;27;1.112;34;Peces demersales diversos;
2017;1721335202;UUC;34;336;34;Peces demersales diversos;
2017;1721335202;UUC;37;39.188;34;Peces demersales diversos;
2017;17213352XX;URA;37;2.870;34;Peces demersales diversos;
2017;1732100303;GBN;37;32.528;33;Peces costeros diversos;
2017;1732100304;GON;37;3.211;33;Peces costeros diversos;
2017;1732100306;GCR;37;8;33;Peces costeros diversos;
2017;1732100308;GTR;37;855;33;Peces costeros diversos;
2017;1732100401;FIM;27;244;33;Peces costeros diversos;
2017;1732100401;FIM;37;21.459;33;Peces costeros diversos;
2017;1732102701;EDE;37;1.669;33;Peces costeros diversos;
2017;1732103101;YTN;37;3;33;Peces costeros diversos;
2017;1732107801;BIF;37;1;33;Peces costeros diversos;
2017;1732108301;GBO;37;44;33;Peces costeros diversos;
2017;1732110301;DEQ;37;0;33;Peces costeros diversos;
2017;17321XXXXX023;GPA;27;11.559;33;Peces costeros diversos;
2017;17321XXXXX023;GPA;34;22;33;Peces costeros diversos;
2017;17321XXXXX023;GPA;37;15.923;33;Peces costeros diversos;
2017;1750100101;BON;27;1.061.202;36;Atunes, bonitos y agujas;
2017;1750100101;BON;34;107.855;36;Atunes, bonitos y agujas;
2017;1750100101;BON;37;323.302;36;Atunes, bonitos y agujas;
2017;1750100101;BON;41;1.847;36;Atunes, bonitos y agujas;
2017;1750100101;BON;47;1.221;36;Atunes, bonitos y agujas;
2017;1750100104;BEP;87;31;36;Atunes, bonitos y agujas;
2017;17501001XX;BZX;27;113;36;Atunes, bonitos y agujas;
2017;17501001XX;BZX;37;705;36;Atunes, bonitos y agujas;
2017;1750100201;MAS;27;58.433.944;37;Peces pelágicos diversos;
2017;1750100201;MAS;34;582.030;37;Peces pelágicos diversos;
2017;1750100201;MAS;37;2.549.104;37;Peces pelágicos diversos;
2017;1750100201;MAS;41;33.262;37;Peces pelágicos diversos;
2017;1750100201;MAS;47;134.700;37;Peces pelágicos diversos;
2017;1750100205;MAC;27;31.782.839;37;Peces pelágicos diversos;
2017;1750100205;MAC;34;68.028;37;Peces pelágicos diversos;
2017;1750100205;MAC;37;2.366.004;37;Peces pelágicos diversos;
2017;17501002XX;MAZ;27;3.320.771;37;Peces pelágicos diversos;
2017;17501002XX;MAZ;34;513.128;37;Peces pelágicos diversos;
2017;17501002XX;MAZ;37;400.881;37;Peces pelágicos diversos;
2017;17501002XX;MAZ;41;477.015;37;Peces pelágicos diversos;
2017;17501002XX;MAZ;47;4.180;37;Peces pelágicos diversos;
2017;1750101001;WAH;31;18;36;Atunes, bonitos y agujas;
2017;1750101001;WAH;34;47.772;36;Atunes, bonitos y agujas;
2017;1750101001;WAH;41;16.933;36;Atunes, bonitos y agujas;
2017;1750101001;WAH;47;448;36;Atunes, bonitos y agujas;
2017;1750101001;WAH;51;5.522;36;Atunes, bonitos y agujas;
2017;1750101511;MAW;34;6.340;36;Atunes, bonitos y agujas;
2017;1750101801;BUK;87;122;36;Atunes, bonitos y agujas;
2017;1750102301;FRI;27;15.259;36;Atunes, bonitos y agujas;
2017;1750102301;FRI;34;1.570.740;36;Atunes, bonitos y agujas;
2017;1750102301;FRI;41;30.318;36;Atunes, bonitos y agujas;
2017;1750102301;FRI;51;526.600;36;Atunes, bonitos y agujas;
2017;1750102303;BLT;27;141.130;36;Atunes, bonitos y agujas;
2017;1750102303;BLT;34;103.301;36;Atunes, bonitos y agujas;
2017;1750102303;BLT;37;1.334.573;36;Atunes, bonitos y agujas;
2017;1750102303;BLT;47;2.070;36;Atunes, bonitos y agujas;
2017;17501023XX018;FRZ;27;30.513;36;Atunes, bonitos y agujas;
2017;17501023XX018;FRZ;34;91.330;36;Atunes, bonitos y agujas;
2017;17501023XX018;FRZ;37;918.586;36;Atunes, bonitos y agujas;
2017;17501023XX018;FRZ;51;24.997;36;Atunes, bonitos y agujas;
2017;1750102401;LTA;27;22.278;36;Atunes, bonitos y agujas;
2017;1750102401;LTA;34;321.862;36;Atunes, bonitos y agujas;
2017;1750102401;LTA;37;408.527;36;Atunes, bonitos y agujas;
2017;1750102401;LTA;47;38.004;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;27;78.678;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;34;44.970.077;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;37;22.986;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;41;879.471;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;47;8.489.616;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;51;81.703.577;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;57;363.040;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;71;38.291;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;77;10.739.280;36;Atunes, bonitos y agujas;
2017;1750102501;SKJ;87;36.474;36;Atunes, bonitos y agujas;
2017;1750102601;BFT;27;829.166;36;Atunes, bonitos y agujas;
2017;1750102601;BFT;34;898.988;36;Atunes, bonitos y agujas;
2017;1750102601;BFT;37;2.183.154;36;Atunes, bonitos y agujas;
2017;1750102605;ALB;21;48;36;Atunes, bonitos y agujas;
2017;1750102605;ALB;27;11.573.596;36;Atunes, bonitos y agujas;
2017;1750102605;ALB;34;2.440.847;36;Atunes, bonitos y agujas;
2017;1750102605;ALB;37;217.366;36;Atunes, bonitos y agujas;
2017;1750102605;ALB;51;127.570;36;Atunes, bonitos y agujas;
2017;1750102605;ALB;57;13.579;36;Atunes, bonitos y agujas;
2017;1750102605;ALB;81;1.670;36;Atunes, bonitos y agujas;
2017;1750102605;ALB;87;444;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;34;17.213.471;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;41;610.502;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;47;40.053;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;51;46.833.836;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;57;165.635;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;71;5.515;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;77;797.907;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;81;7.715;36;Atunes, bonitos y agujas;
2017;1750102610;YFT;87;15.949;36;Atunes, bonitos y agujas;
2017;1750102612;BET;21;389.826;36;Atunes, bonitos y agujas;
2017;1750102612;BET;27;2.520.493;36;Atunes, bonitos y agujas;
2017;1750102612;BET;31;32.748;36;Atunes, bonitos y agujas;
2017;1750102612;BET;34;10.039.793;36;Atunes, bonitos y agujas;
2017;1750102612;BET;41;2.476;36;Atunes, bonitos y agujas;
2017;1750102612;BET;47;2.452;36;Atunes, bonitos y agujas;
2017;1750102612;BET;51;23.126.967;36;Atunes, bonitos y agujas;
2017;1750102612;BET;57;25.601;36;Atunes, bonitos y agujas;
2017;1750102612;BET;71;33.444;36;Atunes, bonitos y agujas;
2017;1750102612;BET;77;4.737.436;36;Atunes, bonitos y agujas;
2017;1750102612;BET;81;22.038;36;Atunes, bonitos y agujas;
2017;1750102612;BET;87;153.319;36;Atunes, bonitos y agujas;
2017;17501026XX;TUS;27;3;36;Atunes, bonitos y agujas;
2017;17501XXXXX;MAX;27;59.989;37;Peces pelágicos diversos;
2017;17501XXXXX;MAX;37;182.243;37;Peces pelágicos diversos;
2017;17501XXXXX043;TUN;27;712;36;Atunes, bonitos y agujas;
2017;17501XXXXX043;TUN;34;828;36;Atunes, bonitos y agujas;
2017;17501XXXXX043;TUN;37;3.057;36;Atunes, bonitos y agujas;
2017;17501XXXXX043;TUN;41;32.254;36;Atunes, bonitos y agujas;
2017;17501XXXXX043;TUN;47;722.925;36;Atunes, bonitos y agujas;
2017;17501XXXXX043;TUN;51;16.773;36;Atunes, bonitos y agujas;
2017;17501XXXXX043;TUN;87;27.175;36;Atunes, bonitos y agujas;
2017;1750300402;SFA;34;119;36;Atunes, bonitos y agujas;
2017;1750300402;SFA;47;28;36;Atunes, bonitos y agujas;
2017;1750300402;SFA;51;12.898;36;Atunes, bonitos y agujas;
2017;1750300402;SFA;57;554;36;Atunes, bonitos y agujas;
2017;1750300404;SAI;21;11.508;36;Atunes, bonitos y agujas;
2017;1750300404;SAI;27;49.940;36;Atunes, bonitos y agujas;
2017;1750300404;SAI;31;1.272;36;Atunes, bonitos y agujas;
2017;1750300404;SAI;34;168.765;36;Atunes, bonitos y agujas;
2017;1750300404;SAI;37;58;36;Atunes, bonitos y agujas;
2017;1750300404;SAI;41;34.352;36;Atunes, bonitos y agujas;
2017;1750300404;SAI;47;42.943;36;Atunes, bonitos y agujas;
2017;1750300505;BUM;34;710;36;Atunes, bonitos y agujas;
2017;1750300505;BUM;87;13.589;36;Atunes, bonitos y agujas;
2017;1750300507;BLM;34;46.063;36;Atunes, bonitos y agujas;
2017;1750300507;BLM;47;15.453;36;Atunes, bonitos y agujas;
2017;1750300507;BLM;51;31.764;36;Atunes, bonitos y agujas;
2017;1750300507;BLM;57;4.709;36;Atunes, bonitos y agujas;
2017;1750300507;BLM;77;736;36;Atunes, bonitos y agujas;
2017;1750300507;BLM;81;31.628;36;Atunes, bonitos y agujas;
2017;1750300901;MSP;37;3.550;36;Atunes, bonitos y agujas;
2017;1750300903;MLS;51;37.662;36;Atunes, bonitos y agujas;
2017;1750300903;MLS;77;1.594;36;Atunes, bonitos y agujas;
2017;1750300903;MLS;81;9.066;36;Atunes, bonitos y agujas;
2017;1750300903;MLS;87;292.427;36;Atunes, bonitos y agujas;
2017;1750300904;WHM;27;314;36;Atunes, bonitos y agujas;
2017;1750300904;WHM;37;14;36;Atunes, bonitos y agujas;
2017;1750300905;SSP;34;48.300;36;Atunes, bonitos y agujas;
2017;1750300905;SSP;47;56.725;36;Atunes, bonitos y agujas;
2017;1750300905;SSP;51;20.921;36;Atunes, bonitos y agujas;
2017;1750300906;SPF;21;19;36;Atunes, bonitos y agujas;
2017;1750300906;SPF;31;152;36;Atunes, bonitos y agujas;
2017;1750300906;SPF;34;22.277;36;Atunes, bonitos y agujas;
2017;1750300906;SPF;47;13.926;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;21;1.279;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;27;1.341;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;31;3.747;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;34;46.949;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;37;5.189;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;41;684.550;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;47;78.548;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;51;8.677;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;57;304;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;71;59;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;77;138;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;81;543;36;Atunes, bonitos y agujas;
2017;17503XXXXX;BIL;87;153.323;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;21;408.130;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;27;2.212.495;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;31;58.219;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;34;3.827.161;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;37;1.467.305;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;41;692.253;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;47;1.041.358;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;51;2.735.523;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;57;141.395;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;71;330;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;77;129.294;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;81;901.831;36;Atunes, bonitos y agujas;
2017;1750400301;SWO;87;9.017.831;36;Atunes, bonitos y agujas;
2017;1750500501;LEC;21;13.696;34;Peces demersales diversos;
2017;1750500501;LEC;27;86.068;34;Peces demersales diversos;
2017;1750500501;LEC;31;3.928;34;Peces demersales diversos;
2017;1750500501;LEC;34;54.481;34;Peces demersales diversos;
2017;1750500501;LEC;41;185.033;34;Peces demersales diversos;
2017;1750500501;LEC;47;52.431;34;Peces demersales diversos;
2017;1750500501;LEC;51;100.246;34;Peces demersales diversos;
2017;1750500501;LEC;57;7.069;34;Peces demersales diversos;
2017;1750500501;LEC;71;33;34;Peces demersales diversos;
2017;1750500501;LEC;77;3;34;Peces demersales diversos;
2017;1750500501;LEC;81;10.169;34;Peces demersales diversos;
2017;1750500501;LEC;87;207.557;34;Peces demersales diversos;
2017;1750500701;OIL;21;1.602;34;Peces demersales diversos;
2017;1750500701;OIL;27;2.098;34;Peces demersales diversos;
2017;1750500701;OIL;31;22;34;Peces demersales diversos;
2017;1750500701;OIL;34;5.279;34;Peces demersales diversos;
2017;1750500701;OIL;37;32;34;Peces demersales diversos;
2017;1750500701;OIL;41;6.901;34;Peces demersales diversos;
2017;1750500701;OIL;47;6.475;34;Peces demersales diversos;
2017;1750500701;OIL;51;377;34;Peces demersales diversos;
2017;1750500701;OIL;87;9.934;34;Peces demersales diversos;
2017;1750501701;PRP;34;2.562;34;Peces demersales diversos;
2017;17505XXXXX;GEP;27;1.378;34;Peces demersales diversos;
2017;17505XXXXX;GEP;34;213;34;Peces demersales diversos;
